created_at,full_text,in_reply_to_screen_name,lang,tweet_url,label,word_count,text_svm,text_bert,label_id
Tue Nov 25 00:18:06 +0000 2025,@CommuterLine kereta ke angke yg jam 6.15 dari bekasi jangan dikasih 10 gerbong dong min -_- tadi udah keretanya telat sampe manggarai udah ga ketolong itu penuhnya minta ampuunn. sampe ada yg ga bisa keluar kereta gara2 pada maksa masuk ,CommuterLine,in,https://x.com/undefined/status/1993111921349083539,Kepadatan,40,kereta angke jam waktu jam bekas jangan kasih angka gerbong dong admin tadi kereta telat manggarai tidak tolong penuh minta ampuunn ada tidak keluar kereta gara2 maksa masuk,kereta ke angke yang jam waktu_jam dari bekasi jangan dikasih angka gerbong dong admin _ tadi sudah keretanya telat sampai manggarai sudah tidak ketolong itu penuhnya minta ampuunn sampai ada yang tidak bisa keluar kereta gara2 pada maksa masuk,1
Thu Jul 04 00:12:18 +0000 2024,@CommuterLine parah bgt kereta pagi2 dr bogor 8 gerbong 10 gerbong di kereta udh sempit bgt loh tolong dong jangan dzalim 12 kereta gt!!,CommuterLine,in,https://x.com/undefined/status/1808655036391772487,Kepadatan,24,parah banget kereta pagi2 bogor angka gerbong angka gerbong kereta sempit banget loh dong jangan dzalim angka kereta gt,parah banget kereta pagi2 dari bogor angka gerbong angka gerbong di kereta sudah sempit banget loh tolong dong jangan dzalim angka kereta gt,1
Wed Feb 05 00:04:14 +0000 2025,@CommuterLine Woi dah bikin jadwal baru buruk kereta datang dan pergi jadwal telat Mulu ,CommuterLine,in,https://x.com/undefined/status/1886928784039010733,Keterlambatan,14,woi dah bikin jadwal baru buruk kereta datang pergi jadwal telat mulu,woi dah bikin jadwal baru buruk kereta datang dan pergi jadwal telat mulu,0
Tue Jan 07 00:31:17 +0000 2025,@CommuterLine Tapi hal hebat itu terhenti oleh gangguan yg selalu ada di kereta ini. Selamat pagi tetap semangat #RekanCommuters,CommuterLine,in,https://x.com/undefined/status/1876426343254261977,Keterlambatan,19,hal hebat henti ganggu selalu di kereta selamat pagi tetap semangat rekancommuters,tapi hal hebat itu terhenti oleh gangguan yang selalu ada di kereta ini selamat pagi tetap semangat rekancommuters,0
Sun Apr 06 06:04:14 +0000 2025,@CommuterLine @txttransportasi Pasang di depan layarrrrrrrrr jangan template doang. Satpam nya 100% gak berani negurrrr. Giliran kita pekerja yang dempet dempet an pengen cepet pulang diusir cari gerbong lain disini udh penuh bukannya bantu dorong kedalam eh disuruh keluar dari gerbong.,CommuterLine,in,https://x.com/undefined/status/1908762654983741939,Pelayanan,41,pasang depan layarrrrrrrrr jangan template satpam nya angka berani negurrrr gilir kerja dempet dempet an ken cepet pulang usir cari gerbong sini penuh bukan bantu dorong dalam eh suruh keluar gerbong,pasang di depan layarrrrrrrrr jangan template saja satpam nya angka tidak berani negurrrr giliran kita pekerja yang dempet dempet an pengen cepet pulang diusir cari gerbong lain disini sudah penuh bukannya bantu dorong kedalam eh disuruh keluar dari gerbong,2
Tue Feb 06 10:24:30 +0000 2024,@CommuterLine halo min boleh sarankah untuk Musholla di st.Tanah Abang itu karpetnya minimal dicuci min.2x sehari? . Sumpah bau banget saya pas sujud sampe nahan nafas huhu jadi ga khusyuk . Bolehkah tempat untuk beribadah sebau ini? . Semoga diterima dan dijalankan sarannya,CommuterLine,in,https://x.com/undefined/status/1754813310544069005,Kebersihan,43,halo admin saran musholla st tanah abang karpet minimal cuci admin 2x hari sumpah bau banget pas sujud nahan nafas huhu jadi khusyuk boleh tempat ibadah bau moga terima jalan saran,halo admin boleh sarankah untuk musholla di st tanah abang itu karpetnya minimal dicuci admin 2x sehari sumpah bau banget saya pas sujud sampai nahan nafas huhu jadi tidak khusyuk bolehkah tempat untuk beribadah sebau ini semoga diterima dan dijalankan sarannya,4
Sat Jan 04 00:18:22 +0000 2025,@CommuterLine mau teriak takut ngga ada security tolong ini bapak2 security sy ktmu ini manusia dr kmren hampir jd korbannya. Dia naik di St.Manggarai turun di BNI City tiap hari jam 06.35 tangannya gerayangan. Mau duduk berdiri jalan deket dia tangannya gerayangan!!! https://t.co/eAKaDSGLZj,CommuterLine,in,https://x.com/undefined/status/1875335931684909337,Keamanan,43,mau teriak takut ngga security bapak2 security ktmu ini manusia kmren hampir jadi korban naik st manggarai turun bni city tiap hari jam waktu jam tangan gerayang mau duduk diri jalan deket tangan gerayang,mau teriak takut ngga ada security tolong ini bapak2 security saya ktmu ini manusia dari kmren hampir jadi korbannya dia naik di st manggarai turun di bni city tiap hari jam waktu_jam tangannya gerayangan mau duduk berdiri jalan deket dia tangannya gerayangan,3
Tue Jun 24 22:42:28 +0000 2025,@CommuterLine Kereta 1631F pemberangkatan parung panjang 5.38 telat min. Kereta baru sampe peron 5.40 padahal keretanya kan standby di parung panjang? Kenapa? Telat masinisnya? Haha Baru gerak ni keretanya 5.42 Payah,CommuterLine,in,https://x.com/undefined/status/1937642510614184213,Keterlambatan,31,kereta 1631f berangkat parung panjang waktu jam telat admin kereta baru peron waktu jam padahal kereta kan standby parung panjang telat masinis haha baru gerak ni kereta waktu jam payah,kereta 1631f pemberangkatan parung panjang waktu_jam telat admin kereta baru sampai peron waktu_jam padahal keretanya kan standby di parung panjang kenapa telat masinisnya haha baru gerak ni keretanya waktu_jam payah,0
Tue Oct 21 03:17:41 +0000 2025,@CommuterLine kereta dari rangkas ke tanah abang telat mulu yaa dari kemarinn.. harusnya jam 10.11 nyampe tenjo ini udh 10.15 baru otw dri maja.. yg bener ajee,CommuterLine,in,https://x.com/undefined/status/1980473539619905784,Keterlambatan,27,kereta rangkas tanah abang telat mulu yaa kemarinn harus jam waktu jam nyampe tenjo sudah waktu jam baru otw dri maja bener ajee,kereta dari rangkas ke tanah abang telat mulu yaa dari kemarinn harusnya jam waktu_jam nyampe tenjo ini sudah waktu_jam baru otw dri maja yang bener ajee,0
Thu Oct 23 22:12:02 +0000 2025,@CommuterLine min udah 2 hari kereta rangkas-tanah abang keberangkatan jam 5.10 telat mulu yaah..,CommuterLine,in,https://x.com/undefined/status/1981483782487363866,Keterlambatan,14,admin angka hari kereta rangkas tanah abang berangkat jam waktu jam telat mulu yaah,admin sudah angka hari kereta rangkas tanah abang keberangkatan jam waktu_jam telat mulu yaah,0
Mon Oct 28 23:10:38 +0000 2024,@CommuterLine @KAI121 Masa ga ada perbaikan? Kalo gitu mending jadwalnya diubah aja. Soalnya bikin jadi numpuk. Di dalem rangkaian juga padet banget. Karna penumpang yg harusnya diangkut 2 rangkaian jadi 1,CommuterLine,in,https://x.com/undefined/status/1851038899583455696,Kepadatan,31,masa ada baik kalau gitu mending jadwal ubah soal bikin jadi numpuk dalem rangkai padet banget tumpang harus angkut angka rangkai jadi angka,masa tidak ada perbaikan kalau gitu mending jadwalnya diubah saja soalnya bikin jadi numpuk di dalem rangkaian juga padet banget karena penumpang yang harusnya diangkut angka rangkaian jadi angka,1
Tue Jun 20 01:11:51 +0000 2023,@CommuterLine ini kereta ke jkt dari bogor jam 8.04 cuma 8 rangkaian dan penuh selanjutnya ke jkt jam 8.20 apa ga salah? Orang udh numpuk belum tentu jg bisa masuk Kereta balik depok 8.11 kan udh gaada ya dan jarak waktunya jauh bgt anjay,CommuterLine,in,https://x.com/undefined/status/1670962632487219201,Kepadatan,44,kereta jkt bogor jam waktu jam cuma angka rangkai penuh lanjut jkt jam waktu jam apa salah orang numpuk tentu jg masuk kereta balik depok waktu jam kan gaada dan jarak waktu jauh banget anjay,ini kereta ke jkt dari bogor jam waktu_jam cuma angka rangkaian dan penuh selanjutnya ke jkt jam waktu_jam apa tidak salah orang sudah numpuk belum tentu jg bisa masuk kereta balik depok waktu_jam kan sudah gaada ya dan jarak waktunya jauh banget anjay,1
Thu Feb 02 11:38:38 +0000 2023,@CommuterLine Diem² aja nih @KAI121 mentang² diam itu emas Total delay sdh 20 menit nich cc @perkeretaapian https://t.co/jV29h09thG,CommuterLine,in,https://x.com/undefined/status/1621110843944599552,Keterlambatan,18,diem nih mentang diam emas total delay angka menit nich cicayur,diem² saja nih mentang² diam itu emas total delay sudah angka menit nich cicayur,0
Tue May 30 01:13:03 +0000 2023,@CommuterLine kak rangkaian yang berhenti di jalur 6 st manggarai cukup pintu kiri aja yang di buka gerbong bagian depan gak dapat peron di sebelah kanan bahaya ada yg jatuh terdorong,CommuterLine,in,https://x.com/undefined/status/1663352791937732608,Keamanan,31,kak rangkai henti jalur angka st manggarai cukup pintu kiri yang buka gerbong bagi depan dapat peron belah kanan bahaya yang jatuh dorong,kak rangkaian yang berhenti di jalur angka st manggarai cukup pintu kiri saja yang di buka gerbong bagian depan tidak dapat peron di sebelah kanan bahaya ada yang jatuh terdorong,3
Tue Dec 30 12:06:19 +0000 2025,@CommuterLine @KAI121 heran deh kenapa kebiasaan banget tiba tiba di manggarai kereta tidak untuk penumpang? sampe harus turun dan nunggu kereta selanjutnya. Kenapa ga dari awal aja bilang cuma sampe manggarai? aneh pelayanannya mana petugas ngusirnya gitu banget,CommuterLine,in,https://x.com/undefined/status/2005973722449207324,Pelayanan,38,heran deh biasa banget tiba tiba manggarai kereta untuk tumpang harus turun nunggu kereta lanjut tidak awal bilang cuma manggarai aneh layan mana tugas ngusirnya gitu banget,heran deh kenapa kebiasaan banget tiba tiba di manggarai kereta tidak untuk penumpang sampai harus turun dan nunggu kereta selanjutnya kenapa tidak dari awal saja bilang cuma sampai manggarai aneh pelayanannya mana petugas ngusirnya gitu banget,2
Fri Dec 27 10:43:11 +0000 2024,@CommuterLine @jalur5_ waduh kereta arah Bogor tertahan di St. Lt Agung. Ada gangguan apa nih? Sejak berangkat dari St Tanjung Barat mati listriknya. Sekarang masih di Lt Agung belum bs berangkat.,CommuterLine,in,https://x.com/undefined/status/1872594067722580027,Keterlambatan,31,waduh kereta arah bogor tahan st lt agung ganggu apa nih sejak berangkat st tanjung barat mati listrik sekarang di lt agung bs berangkat,waduh kereta arah bogor tertahan di st lt agung ada gangguan apa nih sejak berangkat dari st tanjung barat mati listriknya sekarang masih di lt agung belum bs berangkat,0
Fri Apr 11 01:31:47 +0000 2025,@CommuterLine Tolong banget dong aktifitas kereta luar kota sangat mengganggu lalulintas di jam sibuk comuterline. bikin krl tertahan 5 - 15 menit. Itu perjalanan normal dari bogor sampai depok coba deh KAI pindahin kereta2 luar kota ini dari stasiun kmyg dilewatin commuter line,CommuterLine,in,https://x.com/undefined/status/1910506028027756601,Keterlambatan,43,banget dong aktifitas kereta luar kota sangat ganggu lalulintas jam sibuk comuterline bikin krl tahan rentang angka menit jalan normal bogor depok coba deh kai pindahin kereta2 luar kota dari stasiun kmyg dilewatin commuter line,tolong banget dong aktifitas kereta luar kota sangat mengganggu lalulintas di jam sibuk comuterline bikin krl tertahan rentang_angka menit itu perjalanan normal dari bogor sampai depok coba deh kai pindahin kereta2 luar kota ini dari stasiun kmyg dilewatin commuter line,0
Sat Jul 15 11:50:52 +0000 2023,@CommuterLine Arjonegoro rangkaiannya tolong dievaluasi jarak dan okupansi penumpang yg ramai mosok dilayani pakai krd yg cuma 4 rangkaian dan rawan mogok,CommuterLine,in,https://x.com/undefined/status/1680183145633828865,Kepadatan,22,arjonegoro rangkai evaluasi jarak okupansi tumpang ramai mosok layan pakai krd cuma angka rangkai rawan mogok,arjonegoro rangkaiannya tolong dievaluasi jarak dan okupansi penumpang yang ramai mosok dilayani pakai krd yang cuma angka rangkaian dan rawan mogok,1
Thu Apr 18 01:00:36 +0000 2024,@CommuterLine @CommuterLine fasilitas publik ko gini bgt pelayanannya... evaluasi timny dong bisa kali yg trus2an lalai dicopot.,CommuterLine,in,https://x.com/undefined/status/1780763326097862692,Pelayanan,17,fasilitas publik ko gin banget layan evaluasi timny dong kali trus2an lalai copot,fasilitas publik ko gini banget pelayanannya evaluasi timny dong bisa kali yang trus2an lalai dicopot,2
Tue Aug 05 02:20:21 +0000 2025,@CommuterLine @mandasulii Min ini klo dr kalibata ke cikini apakah aman atau tertahan juga. Posisi kereta terdekat skrg ada dimana,CommuterLine,in,https://x.com/undefined/status/1952555244283375938,Keterlambatan,20,admin kalau kalibata cikini aman tahan posisi kereta dekat skrg mana,admin ini kalau dari kalibata ke cikini apakah aman atau tertahan juga posisi kereta terdekat skrg ada dimana,0
Tue May 23 08:28:33 +0000 2023,@CommuterLine @PTKAI Dia dorong saya pada saat mau naik kereta sehingga saya terjatuh dan luka dibagian lutut,CommuterLine,in,https://x.com/undefined/status/1660925673697845249,Keamanan,17,dorong pada mau naik kereta saya jatuh luka bagi lutut,dia dorong saya pada saat mau naik kereta sehingga saya terjatuh dan luka dibagian lutut,3
Sun Mar 26 23:09:29 +0000 2023,@CommuterLine kenapa yaa kereta bogor jakarta di kurangi 1 pemberangkartan ??? Kenapa ya gerbongnya di kurangi juga??? Udah sesek rame malah di kurangi,CommuterLine,in,https://x.com/undefined/status/1640128870581174273,Kepadatan,23,yaa kereta bogor jakarta kurang angka pemberangkartan ya gerbong kurang sudah sek rame malah kurang,kenapa yaa kereta bogor jakarta di kurangi angka pemberangkartan kenapa ya gerbongnya di kurangi juga sudah sesek rame malah di kurangi,1
Thu Dec 19 01:34:15 +0000 2024,@CommuterLine kalian memang aneh ya.. di rush hour bukannya di perbanyak rute Jakarta Kota malah rute ke Bogor yang kalian perbanyak.. Feeder juga nggak usah ada nggak guna banget !! Cuma bikin numpuk penumpang doang! Evaluasi dong jangan tiap complain kalian nggak evaluasi !,CommuterLine,in,https://x.com/undefined/status/1869556822140649634,Kepadatan,44,kalian memang aneh rush hour bukan di banyak rute jakarta kota malah rute bogor kalian banyak feeder usah tidak banget cuma bikin numpuk tumpang evaluasi dong jangan tiap complain kalian tidak evaluasi,kalian memang aneh ya di rush hour bukannya di perbanyak rute jakarta kota malah rute ke bogor yang kalian perbanyak feeder juga tidak usah ada tidak guna banget cuma bikin numpuk penumpang saja evaluasi dong jangan tiap complain kalian tidak evaluasi,1
Sat Nov 01 00:42:35 +0000 2025,@CommuterLine Min @CommuterLine greenline gangguan kah? Lama bgt kereta udh setengah jam ini arah tanah abang,CommuterLine,in,https://x.com/undefined/status/1984420770152640796,Keterlambatan,16,admin greenline ganggu lama banget kereta tengah jam arah tanah abang,admin greenline gangguan kah lama banget kereta sudah setengah jam ini arah tanah abang,0
Thu Dec 04 11:39:47 +0000 2025,@CommuterLine Lu kalo ujan ikut delay gjls,CommuterLine,in,https://x.com/undefined/status/1996544962448789801,Keterlambatan,7,kamu kalau ujan ikut delay gjls,kamu kalau ujan ikut delay gjls,0
Mon Aug 04 00:11:30 +0000 2025,@CommuterLine telat mulu najis bikin kereta sumpek (gue udah berangkat lebih pagi ye admin ngeyel kereta lu aja yg telat mulu) Di jadwal gapeka 2025 yang efisien lu jam 07.06 berangkat ini jam 07.11 masih ngetem kayak angkot di bekasi @KAI121 @perkeretaapian https://t.co/2VHGchJvx5,CommuterLine,in,https://x.com/undefined/status/1952160430316716098,Keterlambatan,43,telat mulu najis bikin kereta sumpek sudah berangkat lebih pagi ye admin ngeyel kereta kamu telat mulu jadwal gapeka angka yang efisien kamu jam waktu jam berangkat jam waktu jam ngetem kayak angkot bekas,telat mulu najis bikin kereta sumpek saya sudah berangkat lebih pagi ye admin ngeyel kereta kamu saja yang telat mulu di jadwal gapeka angka yang efisien kamu jam waktu_jam berangkat ini jam waktu_jam masih ngetem kayak angkot di bekasi,0
Fri May 30 01:27:54 +0000 2025,@CommuterLine kereta dari DU arah MRI yang biasanya ber 7.25 dan 7.33 lagi kacau ya jadwalnya?,CommuterLine,in,https://x.com/undefined/status/1928262058279080064,Keterlambatan,16,kereta duri arah manggarai biasa ber waktu jam waktu jam kacau jadwal,kereta dari duri arah manggarai yang biasanya ber waktu_jam dan waktu_jam lagi kacau ya jadwalnya,0
Fri Dec 19 01:13:43 +0000 2025,@CommuterLine Minta surat keterlambatan masuk kantor dimana ya? Udah 2 kali di minggu ini telat ngantor krn di line ada masalah. Grogol kebakaran lah ini tabrakan,CommuterLine,in,https://x.com/undefined/status/2001823224976626113,Keterlambatan,26,minta surat lambat masuk kantor ya angka kali minggu telat ngantor di line masalah grogol bakar lah tabrak,minta surat keterlambatan masuk kantor dimana ya sudah angka kali di minggu ini telat ngantor karena di line ada masalah grogol kebakaran lah ini tabrakan,0
Tue Nov 05 23:43:20 +0000 2024,@CommuterLine Trus ini kenapa telat mulu? Tambun lagi? Gitu aja terus smp 2045 https://t.co/dIkmk0uZg8,CommuterLine,in,https://x.com/undefined/status/1853946228066967796,Keterlambatan,14,terus kenapa telat mulu tambun gitu terus smp angka,terus ini kenapa telat mulu tambun lagi gitu saja terus smp angka,0
